# URI 2026 Dual Actuator TVC Experiment
# Mode: Circle
# Controller: SuperTwisting
# Circle: tilt 10.0 deg, W1=0.2 rad/s
# Geometry[in]: H1=13.28 H2=9.51 R=6.2 ELL=0.6 measured=True
# TiltLimit: 45.0 deg   Ts: 0.002s   Duration: 60s
# t	e1	e2	x1	x2	xd1	xd2	u1	u2	phi	theta	tilt	dt
23.2860	182.59	1.21	83.0	4094.0	-99.6	4092.8	-0.8580	-0.0629	0.17443	-0.01701	10.041	0.002000
23.2880	182.39	1.11	81.0	4094.0	-101.4	4092.9	-0.8635	-0.0358	0.17443	-0.01693	10.041	0.002000
23.2900	182.18	1.01	79.0	4094.0	-103.2	4093.0	-0.8583	-0.0018	0.17443	-0.01685	10.040	0.002000
23.2920	181.97	1.91	77.0	4095.0	-105.0	4093.1	-0.8529	-0.0380	0.17447	-0.01678	10.042	0.002000
23.2940	181.76	1.81	75.0	4095.0	-106.8	4093.2	-0.8473	-0.0668	0.17447	-0.01670	10.042	0.002000
23.2960	182.55	1.72	74.0	4095.0	-108.6	4093.3	-0.8529	-0.0414	0.17447	-0.01666	10.041	0.002000
23.2980	182.35	1.62	72.0	4095.0	-110.3	4093.4	-0.8584	-0.0097	0.17447	-0.01658	10.041	0.002000
23.3000	182.14	1.52	70.0	4095.0	-112.1	4093.5	-0.8531	0.0346	0.17447	-0.01650	10.040	0.002000
23.3020	181.93	1.43	68.0	4095.0	-113.9	4093.6	-0.8476	0.1683	0.17447	-0.01642	10.040	0.002000
23.3040	182.72	1.34	67.0	4095.0	-115.7	4093.7	-0.8533	0.2271	0.17446	-0.01638	10.040	0.002000
23.3060	182.51	1.24	65.0	4095.0	-117.5	4093.8	-0.8588	0.2642	0.17446	-0.01630	10.039	0.002000
23.3080	182.31	1.15	63.0	4095.0	-119.3	4093.8	-0.8536	0.2935	0.17446	-0.01622	10.039	0.002000
23.3100	182.10	2.06	61.0	4096.0	-121.1	4093.9	-0.8481	0.2648	0.17451	-0.01615	10.041	0.002000
23.3120	181.89	1.97	59.0	4096.0	-122.9	4094.0	-0.8424	0.2287	0.17451	-0.01607	10.040	0.002000
23.3140	182.68	1.88	58.0	4096.0	-124.7	4094.1	-0.8480	0.1728	0.17450	-0.01603	10.040	0.002000
23.3160	182.48	1.79	56.0	4096.0	-126.5	4094.2	-0.8535	0.0379	0.17450	-0.01595	10.040	0.002000
23.3180	182.27	1.70	54.0	4096.0	-128.3	4094.3	-0.8483	-0.0076	0.17450	-0.01587	10.039	0.002000
23.3200	182.06	1.61	52.0	4096.0	-130.1	4094.4	-0.8427	0.0358	0.17450	-0.01579	10.039	0.002000
23.3220	181.85	1.53	50.0	4096.0	-131.9	4094.5	-0.8370	0.1682	0.17450	-0.01571	10.038	0.002000
23.3240	181.65	1.44	48.0	4096.0	-133.6	4094.6	-0.8311	0.2264	0.17450	-0.01563	10.038	0.002000
23.3260	182.44	1.35	47.0	4096.0	-135.4	4094.6	-0.8366	0.2632	0.17450	-0.01559	10.037	0.002000
23.3280	182.23	1.27	45.0	4096.0	-137.2	4094.7	-0.8421	0.2308	0.17450	-0.01551	10.037	0.002000
23.3300	182.02	2.18	43.0	4097.0	-139.0	4094.8	-0.8475	0.1744	0.17454	-0.01544	10.039	0.002000
23.3320	181.82	2.10	41.0	4097.0	-140.8	4094.9	-0.8421	0.0373	0.17454	-0.01536	10.039	0.002000
23.3340	182.61	2.02	40.0	4097.0	-142.6	4095.0	-0.8478	-0.0093	0.17454	-0.01532	10.038	0.002000
23.3360	182.40	1.94	38.0	4097.0	-144.4	4095.1	-0.8534	-0.0424	0.17454	-0.01524	10.038	0.002000
23.3380	182.20	1.85	36.0	4097.0	-146.2	4095.1	-0.8588	-0.0119	0.17454	-0.01516	10.037	0.002000
23.3400	181.99	1.77	34.0	4097.0	-148.0	4095.2	-0.8534	0.0305	0.17453	-0.01508	10.037	0.002000
23.3420	181.78	1.69	32.0	4097.0	-149.8	4095.3	-0.8479	0.1598	0.17453	-0.01500	10.037	0.002000
23.3440	182.57	2.61	31.0	4098.0	-151.6	4095.4	-0.8536	0.0279	0.17458	-0.01497	10.039	0.002000
23.3460	182.37	2.54	29.0	4098.0	-153.4	4095.5	-0.8591	-0.0159	0.17458	-0.01489	10.039	0.002000
23.3480	182.16	2.46	27.0	4098.0	-155.2	4095.5	-0.8538	-0.0481	0.17458	-0.01481	10.038	0.002000
23.3500	181.95	2.38	25.0	4098.0	-157.0	4095.6	-0.8483	-0.0196	0.17458	-0.01473	10.038	0.002000
23.3520	182.75	2.30	24.0	4098.0	-158.7	4095.7	-0.8540	0.0192	0.17458	-0.01469	10.037	0.002000
23.3540	182.54	2.23	22.0	4098.0	-160.5	4095.8	-0.8595	0.1009	0.17457	-0.01461	10.037	0.002000
23.3560	182.33	2.15	20.0	4098.0	-162.3	4095.8	-0.8543	0.2122	0.17457	-0.01453	10.036	0.002000
23.3580	182.12	2.08	18.0	4098.0	-164.1	4095.9	-0.8488	0.2528	0.17457	-0.01445	10.036	0.002000
23.3600	181.92	2.01	16.0	4098.0	-165.9	4096.0	-0.8432	0.2168	0.17457	-0.01437	10.036	0.002000
23.3620	182.71	1.93	15.0	4098.0	-167.7	4096.1	-0.8488	0.1533	0.17457	-0.01433	10.035	0.002000
23.3640	182.50	1.86	13.0	4098.0	-169.5	4096.1	-0.8543	0.2187	0.17457	-0.01425	10.035	0.002000
23.3660	182.30	1.79	11.0	4098.0	-171.3	4096.2	-0.8491	0.2571	0.17457	-0.01417	10.034	0.002000
23.3680	182.09	1.72	9.0	4098.0	-173.1	4096.3	-0.8435	0.2225	0.17457	-0.01409	10.034	0.002000
23.3700	182.88	2.65	8.0	4099.0	-174.9	4096.3	-0.8491	0.1555	0.17461	-0.01405	10.037	0.002000
23.3720	182.68	2.58	6.0	4099.0	-176.7	4096.4	-0.8547	0.0265	0.17461	-0.01397	10.036	0.002000
23.3740	182.47	2.51	4.0	4099.0	-178.5	4096.5	-0.8600	-0.0166	0.17461	-0.01389	10.036	0.002000
23.3760	182.26	2.45	2.0	4099.0	-180.3	4096.6	-0.8547	-0.0484	0.17461	-0.01382	10.035	0.002000
23.3780	182.06	2.38	0.0	4099.0	-182.1	4096.6	-0.8491	-0.0196	0.17461	-0.01374	10.035	0.002000
23.3800	182.85	2.31	-1.0	4099.0	-183.9	4096.7	-0.8548	0.0192	0.17461	-0.01370	10.035	0.002000
23.3820	182.64	2.25	-3.0	4099.0	-185.6	4096.8	-0.8603	0.0998	0.17460	-0.01362	10.034	0.002000
23.3840	182.44	3.18	-5.0	4100.0	-187.4	4096.8	-0.8550	0.0164	0.17465	-0.01354	10.036	0.002000
23.3860	182.23	3.12	-7.0	4100.0	-189.2	4096.9	-0.8495	-0.0240	0.17465	-0.01346	10.036	0.002000
23.3880	182.03	3.05	-9.0	4100.0	-191.0	4096.9	-0.8439	-0.0549	0.17465	-0.01338	10.036	0.002000
23.3900	182.82	2.99	-10.0	4100.0	-192.8	4097.0	-0.8495	-0.0804	0.17465	-0.01334	10.035	0.002000
23.3920	182.61	2.93	-12.0	4100.0	-194.6	4097.1	-0.8550	-0.0567	0.17465	-0.01326	10.035	0.002000
23.3940	182.41	2.87	-14.0	4100.0	-196.4	4097.1	-0.8498	-0.0284	0.17464	-0.01318	10.035	0.002000
23.3960	182.20	2.81	-16.0	4100.0	-198.2	4097.2	-0.8442	0.0080	0.17464	-0.01310	10.034	0.002000
23.3980	181.99	2.75	-18.0	4100.0	-200.0	4097.3	-0.8384	0.0670	0.17464	-0.01303	10.034	0.002000
23.4000	182.79	2.69	-19.0	4100.0	-201.8	4097.3	-0.8440	0.1999	0.17464	-0.01299	10.034	0.002000
23.4020	182.58	2.63	-21.0	4100.0	-203.6	4097.4	-0.8495	0.2443	0.17464	-0.01291	10.033	0.002000
23.4040	182.37	2.57	-23.0	4100.0	-205.4	4097.4	-0.8549	0.2047	0.17464	-0.01283	10.033	0.002000
23.4060	182.17	2.52	-25.0	4100.0	-207.2	4097.5	-0.8495	0.0854	0.17464	-0.01275	10.032	0.002000
23.4080	181.96	2.46	-27.0	4100.0	-209.0	4097.5	-0.8439	0.0177	0.17464	-0.01267	10.032	0.002000
23.4100	182.76	2.41	-28.0	4100.0	-210.8	4097.6	-0.8495	0.0894	0.17464	-0.01263	10.032	0.002000
23.4120	182.55	2.35	-30.0	4100.0	-212.5	4097.6	-0.8550	0.2085	0.17464	-0.01255	10.031	0.002000
23.4140	182.34	2.30	-32.0	4100.0	-214.3	4097.7	-0.8603	0.1056	0.17463	-0.01247	10.031	0.002000
23.4160	182.14	2.24	-34.0	4100.0	-216.1	4097.8	-0.8550	0.0222	0.17463	-0.01239	10.031	0.002000
23.4180	181.93	2.19	-36.0	4100.0	-217.9	4097.8	-0.8494	0.1276	0.17463	-0.01231	10.030	0.002000
23.4200	182.73	2.14	-37.0	4100.0	-219.7	4097.9	-0.8551	0.2130	0.17463	-0.01227	10.030	0.002000
23.4220	182.52	2.09	-39.0	4100.0	-221.5	4097.9	-0.8606	0.1432	0.17463	-0.01219	10.030	0.002000
23.4240	182.31	2.04	-41.0	4100.0	-223.3	4098.0	-0.8553	0.0267	0.17463	-0.01211	10.029	0.002000
23.4260	182.11	1.99	-43.0	4100.0	-225.1	4098.0	-0.8498	0.1471	0.17463	-0.01203	10.029	0.002000
23.4280	181.90	1.94	-45.0	4100.0	-226.9	4098.1	-0.8442	0.2171	0.17463	-0.01195	10.029	0.002000
23.4300	182.70	2.89	-46.0	4101.0	-228.7	4098.1	-0.8498	0.1378	0.17467	-0.01192	10.031	0.002000
23.4320	182.49	2.84	-48.0	4101.0	-230.5	4098.2	-0.8553	0.0206	0.17467	-0.01184	10.031	0.002000
23.4340	182.28	2.80	-50.0	4101.0	-232.3	4098.2	-0.8501	-0.0208	0.17467	-0.01176	10.030	0.002000
23.4360	182.08	2.75	-52.0	4101.0	-234.1	4098.2	-0.8445	-0.0521	0.17467	-0.01168	10.030	0.002000
23.4380	182.87	2.71	-53.0	4101.0	-235.9	4098.3	-0.8501	-0.0775	0.17467	-0.01164	10.030	0.002000
23.4400	182.67	2.66	-55.0	4101.0	-237.7	4098.3	-0.8557	-0.0535	0.17467	-0.01156	10.029	0.002000
23.4420	182.46	2.62	-57.0	4101.0	-239.5	4098.4	-0.8610	-0.0246	0.17467	-0.01148	10.029	0.002000
23.4440	182.25	2.58	-59.0	4101.0	-241.3	4098.4	-0.8557	0.0128	0.17467	-0.01140	10.029	0.002000
23.4460	182.05	2.53	-61.0	4101.0	-243.0	4098.5	-0.8501	0.0780	0.17467	-0.01132	10.028	0.002000
23.4480	181.84	2.49	-63.0	4101.0	-244.8	4098.5	-0.8444	0.2049	0.17467	-0.01124	10.028	0.002000
23.4500	182.64	2.45	-64.0	4101.0	-246.6	4098.5	-0.8500	0.0894	0.17466	-0.01120	10.028	0.002000
23.4520	182.43	2.41	-66.0	4101.0	-248.4	4098.6	-0.8555	0.0186	0.17466	-0.01112	10.028	0.002000
23.4540	182.22	2.37	-68.0	4101.0	-250.2	4098.6	-0.8502	0.0919	0.17466	-0.01104	10.027	0.002000
23.4560	183.02	2.33	-69.0	4101.0	-252.0	4098.7	-0.8560	0.2087	0.17466	-0.01100	10.027	0.002000
23.4580	182.81	2.29	-71.0	4101.0	-253.8	4098.7	-0.8616	0.1057	0.17466	-0.01092	10.027	0.002000
23.4600	182.61	2.26	-73.0	4101.0	-255.6	4098.7	-0.8565	0.0217	0.17466	-0.01084	10.026	0.002000
23.4620	182.40	2.22	-75.0	4101.0	-257.4	4098.8	-0.8510	0.1189	0.17466	-0.01076	10.026	0.002000
23.4640	182.20	2.18	-77.0	4101.0	-259.2	4098.8	-0.8454	0.2119	0.17466	-0.01068	10.026	0.002000
23.4660	181.99	2.15	-79.0	4101.0	-261.0	4098.9	-0.8396	0.1380	0.17466	-0.01060	10.025	0.002000
23.4680	181.79	2.12	-81.0	4101.0	-262.8	4098.9	-0.8336	0.0249	0.17466	-0.01053	10.025	0.002000
23.4700	182.58	2.08	-82.0	4101.0	-264.6	4098.9	-0.8392	0.1400	0.17466	-0.01049	10.025	0.002000
23.4720	182.37	2.05	-84.0	4101.0	-266.4	4099.0	-0.8447	0.2147	0.17465	-0.01041	10.025	0.002000
23.4740	182.17	2.02	-86.0	4101.0	-268.2	4099.0	-0.8500	0.1481	0.17465	-0.01033	10.024	0.002000
23.4760	181.96	1.98	-88.0	4101.0	-270.0	4099.0	-0.8446	0.0278	0.17465	-0.01025	10.024	0.002000
23.4780	182.76	1.95	-89.0	4101.0	-271.8	4099.0	-0.8503	0.1490	0.17465	-0.01021	10.024	0.002000
23.4800	182.55	1.92	-91.0	4101.0	-273.6	4099.1	-0.8559	0.2173	0.17465	-0.01013	10.023	0.002000
23.4820	182.35	1.89	-93.0	4101.0	-275.3	4099.1	-0.8613	0.1551	0.17465	-0.01005	10.023	0.002000
23.4840	182.14	1.87	-95.0	4101.0	-277.1	4099.1	-0.8560	0.0306	0.17465	-0.00997	10.023	0.002000
23.4860	181.93	1.84	-97.0	4101.0	-278.9	4099.2	-0.8504	0.1553	0.17465	-0.00989	10.023	0.002000
23.4880	181.73	2.81	-99.0	4102.0	-280.7	4099.2	-0.8447	0.0253	0.17469	-0.00982	10.025	0.002000
23.4900	182.52	2.78	-100.0	4102.0	-282.5	4099.2	-0.8503	-0.0182	0.17469	-0.00978	10.025	0.002000
23.4920	182.32	2.76	-102.0	4102.0	-284.3	4099.2	-0.8558	-0.0506	0.17469	-0.00970	10.024	0.002000
23.4940	182.11	2.73	-104.0	4102.0	-286.1	4099.3	-0.8506	-0.0773	0.17469	-0.00962	10.024	0.002000
23.4960	182.91	2.71	-105.0	4102.0	-287.9	4099.3	-0.8563	-0.0537	0.17469	-0.00958	10.024	0.002000
23.4980	181.70	2.69	-108.0	4102.0	-289.7	4099.3	-0.8506	-0.0252	0.17469	-0.00946	10.024	0.002000
23.5000	182.50	2.66	-109.0	4102.0	-291.5	4099.3	-0.8561	0.0117	0.17469	-0.00942	10.023	0.002000
23.5020	182.29	2.64	-111.0	4102.0	-293.3	4099.4	-0.8615	0.0741	0.17469	-0.00934	10.023	0.002000
23.5040	182.09	2.62	-113.0	4102.0	-295.1	4099.4	-0.8562	0.2022	0.17469	-0.00926	10.023	0.002000
23.5060	181.88	2.60	-115.0	4102.0	-296.9	4099.4	-0.8506	0.0799	0.17469	-0.00918	10.023	0.002000
23.5080	182.67	2.58	-116.0	4102.0	-298.7	4099.4	-0.8563	0.0152	0.17469	-0.00914	10.022	0.002000
23.5100	182.47	2.56	-118.0	4102.0	-300.5	4099.4	-0.8618	-0.0221	0.17469	-0.00906	10.022	0.002000
23.5120	182.26	2.54	-120.0	4102.0	-302.3	4099.5	-0.8565	0.0149	0.17469	-0.00898	10.022	0.002000
23.5140	182.06	2.52	-122.0	4102.0	-304.1	4099.5	-0.8510	0.0812	0.17469	-0.00890	10.022	0.002000
23.5160	181.85	2.51	-124.0	4102.0	-305.9	4099.5	-0.8454	0.0166	0.17468	-0.00883	10.021	0.002000
23.5180	182.65	2.49	-125.0	4102.0	-307.6	4099.5	-0.8510	-0.0212	0.17468	-0.00879	10.021	0.002000
23.5200	182.44	2.48	-127.0	4102.0	-309.4	4099.5	-0.8565	0.0161	0.17468	-0.00871	10.021	0.002000
23.5220	182.24	2.46	-129.0	4102.0	-311.2	4099.5	-0.8513	0.0850	0.17468	-0.00863	10.021	0.002000
23.5240	182.03	2.45	-131.0	4102.0	-313.0	4099.6	-0.8457	0.0176	0.17468	-0.00855	10.020	0.002000
23.5260	181.83	2.43	-133.0	4102.0	-314.8	4099.6	-0.8399	-0.0205	0.17468	-0.00847	10.020	0.002000
23.5280	182.62	2.42	-134.0	4102.0	-316.6	4099.6	-0.8455	0.0171	0.17468	-0.00843	10.020	0.002000
23.5300	182.42	2.41	-136.0	4102.0	-318.4	4099.6	-0.8510	0.0885	0.17468	-0.00835	10.020	0.002000
23.5320	182.21	2.40	-138.0	4102.0	-320.2	4099.6	-0.8564	0.0184	0.17468	-0.00827	10.019	0.002000
23.5340	182.00	2.39	-140.0	4102.0	-322.0	4099.6	-0.8510	-0.0199	0.17468	-0.00819	10.019	0.002000
23.5360	182.80	2.38	-141.0	4102.0	-323.8	4099.6	-0.8567	0.0178	0.17468	-0.00815	10.019	0.002000
23.5380	182.59	2.37	-143.0	4102.0	-325.6	4099.6	-0.8623	0.0916	0.17468	-0.00807	10.019	0.002000
23.5400	182.39	2.36	-145.0	4102.0	-327.4	4099.6	-0.8572	0.0190	0.17468	-0.00799	10.019	0.002000
23.5420	182.18	2.35	-147.0	4102.0	-329.2	4099.6	-0.8517	-0.0196	0.17468	-0.00791	10.018	0.002000
23.5440	181.98	2.35	-149.0	4102.0	-331.0	4099.7	-0.8460	0.0184	0.17468	-0.00783	10.018	0.002000
23.5460	181.77	2.34	-151.0	4102.0	-332.8	4099.7	-0.8402	0.0940	0.17467	-0.00775	10.018	0.002000
23.5480	182.57	2.33	-152.0	4102.0	-334.6	4099.7	-0.8458	0.0195	0.17467	-0.00772	10.018	0.002000
23.5500	182.36	2.33	-154.0	4102.0	-336.4	4099.7	-0.8513	-0.0193	0.17467	-0.00764	10.018	0.002000
23.5520	182.16	2.33	-156.0	4102.0	-338.2	4099.7	-0.8566	0.0187	0.17467	-0.00756	10.017	0.002000
23.5540	181.95	2.32	-158.0	4102.0	-340.0	4099.7	-0.8512	0.0956	0.17467	-0.00748	10.017	0.002000
23.5560	181.75	2.32	-160.0	4102.0	-341.7	4099.7	-0.8456	0.0196	0.17467	-0.00740	10.017	0.002000
23.5580	182.54	2.32	-161.0	4102.0	-343.5	4099.7	-0.8512	-0.0193	0.17467	-0.00736	10.017	0.002000
23.5600	182.34	2.32	-163.0	4102.0	-345.3	4099.7	-0.8568	0.0187	0.17467	-0.00728	10.016	0.002000
23.5620	182.13	2.32	-165.0	4102.0	-347.1	4099.7	-0.8620	0.0961	0.17467	-0.00720	10.016	0.002000
23.5640	181.93	2.32	-167.0	4102.0	-348.9	4099.7	-0.8567	0.0196	0.17467	-0.00712	10.016	0.002000
23.5660	182.72	1.32	-168.0	4101.0	-350.7	4099.7	-0.8624	0.1438	0.17462	-0.00707	10.013	0.002000
23.5680	182.51	1.32	-170.0	4101.0	-352.5	4099.7	-0.8680	0.2192	0.17462	-0.00699	10.013	0.002000
23.5700	182.31	1.32	-172.0	4101.0	-354.3	4099.7	-0.8628	0.2592	0.17462	-0.00692	10.013	0.002000
23.5720	182.10	1.33	-174.0	4101.0	-356.1	4099.7	-0.8574	0.2898	0.17462	-0.00684	10.013	0.002000
23.5740	181.90	1.33	-176.0	4101.0	-357.9	4099.7	-0.8518	0.2634	0.17462	-0.00676	10.012	0.002000
23.5760	182.69	1.33	-177.0	4101.0	-359.7	4099.7	-0.8575	0.2298	0.17462	-0.00672	10.012	0.002000
23.5780	182.49	1.34	-179.0	4101.0	-361.5	4099.7	-0.8629	0.1794	0.17462	-0.00664	10.012	0.002000
23.5800	182.28	1.35	-181.0	4101.0	-363.3	4099.7	-0.8577	0.0446	0.17462	-0.00656	10.012	0.002000
23.5820	182.08	2.35	-183.0	4102.0	-365.1	4099.6	-0.8521	-0.0073	0.17466	-0.00649	10.014	0.002000
23.5840	181.87	2.36	-185.0	4102.0	-366.9	4099.6	-0.8465	-0.0430	0.17466	-0.00641	10.014	0.002000
23.5860	182.67	2.37	-186.0	4102.0	-368.7	4099.6	-0.8521	-0.0719	0.17466	-0.00637	10.014	0.002000
23.5880	182.46	2.38	-188.0	4102.0	-370.5	4099.6	-0.8576	-0.0967	0.17466	-0.00629	10.014	0.002000
23.5900	182.26	2.39	-190.0	4102.0	-372.3	4099.6	-0.8523	-0.0759	0.17466	-0.00621	10.014	0.002000
23.5920	182.05	2.40	-192.0	4102.0	-374.1	4099.6	-0.8468	-0.0515	0.17466	-0.00613	10.013	0.002000
23.5940	181.85	2.41	-194.0	4102.0	-375.8	4099.6	-0.8410	-0.0223	0.17466	-0.00605	10.013	0.002000
23.5960	181.64	2.42	-196.0	4102.0	-377.6	4099.6	-0.8351	0.0158	0.17466	-0.00597	10.013	0.002000
23.5980	182.43	2.43	-197.0	4102.0	-379.4	4099.6	-0.8407	0.0860	0.17466	-0.00593	10.013	0.002000
23.6000	182.23	2.45	-199.0	4102.0	-381.2	4099.6	-0.8462	0.0168	0.17466	-0.00585	10.013	0.002000
23.6020	182.02	2.46	-201.0	4102.0	-383.0	4099.5	-0.8516	-0.0216	0.17466	-0.00578	10.013	0.002000
23.6040	181.82	2.48	-203.0	4102.0	-384.8	4099.5	-0.8462	0.0151	0.17466	-0.00570	10.012	0.002000
23.6060	182.61	2.49	-204.0	4102.0	-386.6	4099.5	-0.8519	0.0822	0.17466	-0.00566	10.012	0.002000
23.6080	182.41	2.51	-206.0	4102.0	-388.4	4099.5	-0.8575	0.0154	0.17466	-0.00558	10.012	0.002000
23.6100	182.20	2.53	-208.0	4102.0	-390.2	4099.5	-0.8629	-0.0227	0.17466	-0.00550	10.012	0.002000
23.6120	182.00	2.54	-210.0	4102.0	-392.0	4099.5	-0.8575	0.0136	0.17466	-0.00542	10.012	0.002000
23.6140	181.79	2.56	-212.0	4102.0	-393.8	4099.4	-0.8520	0.0782	0.17466	-0.00534	10.012	0.002000
23.6160	182.59	2.58	-213.0	4102.0	-395.6	4099.4	-0.8577	0.0139	0.17466	-0.00530	10.012	0.002000
23.6180	182.38	2.60	-215.0	4102.0	-397.4	4099.4	-0.8632	-0.0239	0.17466	-0.00522	10.011	0.002000
23.6200	182.17	2.62	-217.0	4102.0	-399.2	4099.4	-0.8579	-0.0533	0.17466	-0.00514	10.011	0.002000
23.6220	181.97	2.64	-219.0	4102.0	-401.0	4099.4	-0.8524	-0.0252	0.17466	-0.00506	10.011	0.002000
23.6240	181.76	2.66	-221.0	4102.0	-402.8	4099.3	-0.8468	0.0112	0.17465	-0.00499	10.011	0.002000
23.6260	181.56	2.69	-223.0	4102.0	-404.6	4099.3	-0.8410	0.0713	0.17465	-0.00491	10.011	0.002000
23.6280	182.35	2.71	-224.0	4102.0	-406.4	4099.3	-0.8465	0.0112	0.17465	-0.00487	10.011	0.002000
23.6300	182.15	2.74	-226.0	4102.0	-408.1	4099.3	-0.8520	-0.0259	0.17465	-0.00479	10.011	0.002000
23.6320	181.94	2.76	-228.0	4102.0	-409.9	4099.2	-0.8573	-0.0552	0.17465	-0.00471	10.011	0.002000
23.6340	182.74	2.79	-229.0	4102.0	-411.7	4099.2	-0.8632	-0.0274	0.17465	-0.00467	10.010	0.002000
23.6360	182.53	2.81	-231.0	4102.0	-413.5	4099.2	-0.8688	0.0082	0.17465	-0.00459	10.010	0.002000
23.6380	182.33	2.84	-233.0	4102.0	-415.3	4099.2	-0.8638	-0.0275	0.17465	-0.00451	10.010	0.002000
23.6400	182.12	2.87	-235.0	4102.0	-417.1	4099.1	-0.8584	-0.0566	0.17465	-0.00443	10.010	0.002000
23.6420	181.91	2.90	-237.0	4102.0	-418.9	4099.1	-0.8528	-0.0291	0.17465	-0.00435	10.010	0.002000
23.6440	181.71	2.93	-239.0	4102.0	-420.7	4099.1	-0.8471	0.0060	0.17465	-0.00427	10.010	0.002000
23.6460	181.50	2.96	-241.0	4102.0	-422.5	4099.0	-0.8412	-0.0293	0.17465	-0.00420	10.010	0.002000
23.6480	182.30	2.99	-242.0	4102.0	-424.3	4099.0	-0.8468	-0.0581	0.17465	-0.00416	10.010	0.002000
23.6500	182.09	3.02	-244.0	4102.0	-426.1	4099.0	-0.8522	-0.0309	0.17465	-0.00408	10.009	0.002000
23.6520	181.89	3.05	-246.0	4102.0	-427.9	4098.9	-0.8575	0.0036	0.17465	-0.00400	10.009	0.002000
23.6540	181.68	3.08	-248.0	4102.0	-429.7	4098.9	-0.8521	-0.0312	0.17465	-0.00392	10.009	0.002000
23.6560	182.48	3.12	-249.0	4102.0	-431.5	4098.9	-0.8578	-0.0597	0.17465	-0.00388	10.009	0.002000
23.6580	182.27	3.15	-251.0	4102.0	-433.3	4098.8	-0.8634	-0.0328	0.17465	-0.00380	10.009	0.002000
23.6600	182.06	3.19	-253.0	4102.0	-435.1	4098.8	-0.8582	0.0011	0.17465	-0.00372	10.009	0.002000
23.6620	181.86	3.22	-255.0	4102.0	-436.9	4098.8	-0.8527	-0.0332	0.17465	-0.00364	10.009	0.002000
23.6640	181.65	3.26	-257.0	4102.0	-438.7	4098.7	-0.8471	-0.0615	0.17465	-0.00356	10.009	0.002000
23.6660	181.45	3.30	-259.0	4102.0	-440.4	4098.7	-0.8413	-0.0349	0.17465	-0.00348	10.009	0.002000
23.6680	182.24	3.33	-260.0	4102.0	-442.2	4098.7	-0.8468	-0.0016	0.17465	-0.00345	10.009	0.002000
23.6700	182.04	3.37	-262.0	4102.0	-444.0	4098.6	-0.8523	-0.0354	0.17465	-0.00337	10.008	0.002000
23.6720	181.83	3.41	-264.0	4102.0	-445.8	4098.6	-0.8577	-0.0633	0.17465	-0.00329	10.008	0.002000
23.6740	182.62	3.45	-265.0	4102.0	-447.6	4098.5	-0.8635	-0.0371	0.17465	-0.00325	10.008	0.002000
23.6760	181.42	3.49	-268.0	4102.0	-449.4	4098.5	-0.8579	-0.0044	0.17465	-0.00313	10.008	0.002000
23.6780	182.21	3.54	-269.0	4102.0	-451.2	4098.5	-0.8635	-0.0377	0.17465	-0.00309	10.008	0.002000
23.6800	182.01	3.58	-271.0	4102.0	-453.0	4098.4	-0.8584	-0.0653	0.17465	-0.00301	10.008	0.002000
23.6820	181.80	3.62	-273.0	4102.0	-454.8	4098.4	-0.8529	-0.0394	0.17465	-0.00293	10.008	0.002000
23.6840	181.59	3.66	-275.0	4102.0	-456.6	4098.3	-0.8472	-0.0074	0.17465	-0.00285	10.008	0.002000
23.6860	181.39	3.71	-277.0	4102.0	-458.4	4098.3	-0.8414	-0.0401	0.17465	-0.00278	10.008	0.002000
23.6880	182.18	3.75	-278.0	4102.0	-460.2	4098.2	-0.8470	-0.0674	0.17465	-0.00274	10.008	0.002000
23.6900	181.98	3.80	-280.0	4102.0	-462.0	4098.2	-0.8525	-0.0418	0.17464	-0.00266	10.008	0.002000
23.6920	181.77	3.85	-282.0	4102.0	-463.8	4098.2	-0.8578	-0.0105	0.17464	-0.00258	10.007	0.002000
23.6940	181.56	3.89	-284.0	4102.0	-465.6	4098.1	-0.8524	-0.0426	0.17464	-0.00250	10.007	0.002000
23.6960	182.36	3.94	-285.0	4102.0	-467.4	4098.1	-0.8581	-0.0696	0.17464	-0.00246	10.007	0.002000
23.6980	182.15	3.99	-287.0	4102.0	-469.2	4098.0	-0.8637	-0.0444	0.17464	-0.00238	10.007	0.002000
23.7000	181.95	4.04	-289.0	4102.0	-470.9	4098.0	-0.8585	-0.0137	0.17464	-0.00230	10.007	0.002000
23.7020	181.74	4.09	-291.0	4102.0	-472.7	4097.9	-0.8531	-0.0452	0.17464	-0.00222	10.007	0.002000
23.7040	181.53	4.14	-293.0	4102.0	-474.5	4097.9	-0.8474	-0.0719	0.17464	-0.00214	10.007	0.002000
23.7060	181.33	4.19	-295.0	4102.0	-476.3	4097.8	-0.8416	-0.0471	0.17464	-0.00207	10.007	0.002000
23.7080	182.12	4.25	-296.0	4102.0	-478.1	4097.8	-0.8472	-0.0170	0.17464	-0.00203	10.007	0.002000
23.7100	181.92	4.30	-298.0	4102.0	-479.9	4097.7	-0.8527	-0.0479	0.17464	-0.00195	10.007	0.002000
23.7120	181.71	4.35	-300.0	4102.0	-481.7	4097.6	-0.8580	-0.0742	0.17464	-0.00187	10.007	0.002000
23.7140	181.50	4.41	-302.0	4102.0	-483.5	4097.6	-0.8526	-0.0499	0.17464	-0.00179	10.007	0.002000
